d_um,d_over_lambda,Zin_re_MRayl,Zin_im_MRayl,Zin_mag_MRayl,T_power,T_power_dB
188.0000,0.092935,0.592301,-2.206357,2.284477,0.07430161,-11.2900
188.1000,0.092984,0.591771,-2.204966,2.282995,0.07423809,-11.2937
188.2000,0.093034,0.591242,-2.203575,2.281515,0.07417466,-11.2974
188.3000,0.093083,0.590713,-2.202186,2.280036,0.07411132,-11.3012
188.4000,0.093132,0.590186,-2.200797,2.278558,0.07404807,-11.3049
188.5000,0.093182,0.589659,-2.199410,2.277082,0.07398491,-11.3086
188.6000,0.093231,0.589132,-2.198024,2.275607,0.07392184,-11.3123
188.7000,0.093281,0.588607,-2.196639,2.274133,0.07385887,-11.3160
188.8000,0.093330,0.588083,-2.195255,2.272661,0.07379598,-11.3197
188.9000,0.093380,0.587559,-2.193873,2.271190,0.07373319,-11.3234
189.0000,0.093429,0.587036,-2.192491,2.269720,0.07367048,-11.3271
189.1000,0.093478,0.586514,-2.191110,2.268251,0.07360787,-11.3308
189.2000,0.093528,0.585992,-2.189731,2.266784,0.07354534,-11.3344
189.3000,0.093577,0.585472,-2.188353,2.265318,0.07348291,-11.3381
189.4000,0.093627,0.584952,-2.186975,2.263853,0.07342056,-11.3418
189.5000,0.093676,0.584433,-2.185599,2.262389,0.07335831,-11.3455
189.6000,0.093726,0.583915,-2.184224,2.260927,0.07329615,-11.3492
189.7000,0.093775,0.583397,-2.182850,2.259466,0.07323407,-11.3529
189.8000,0.093824,0.582881,-2.181477,2.258006,0.07317208,-11.3565
189.9000,0.093874,0.582365,-2.180105,2.256548,0.07311019,-11.3602
190.0000,0.093923,0.581850,-2.178735,2.255091,0.07304838,-11.3639
190.1000,0.093973,0.581335,-2.177365,2.253635,0.07298666,-11.3676
190.2000,0.094022,0.580822,-2.175997,2.252180,0.07292502,-11.3712
190.3000,0.094072,0.580309,-2.174629,2.250727,0.07286348,-11.3749
190.4000,0.094121,0.579797,-2.173263,2.249275,0.07280203,-11.3786
190.5000,0.094170,0.579286,-2.171898,2.247824,0.07274066,-11.3822
190.6000,0.094220,0.578775,-2.170534,2.246374,0.07267938,-11.3859
190.7000,0.094269,0.578266,-2.169170,2.244926,0.07261819,-11.3895
190.8000,0.094319,0.577757,-2.167808,2.243479,0.07255708,-11.3932
190.9000,0.094368,0.577249,-2.166448,2.242033,0.07249607,-11.3969
191.0000,0.094418,0.576741,-2.165088,2.240588,0.07243514,-11.4005
191.1000,0.094467,0.576235,-2.163729,2.239145,0.07237429,-11.4042
191.2000,0.094517,0.575729,-2.162371,2.237703,0.07231354,-11.4078
191.3000,0.094566,0.575224,-2.161015,2.236262,0.07225287,-11.4114
191.4000,0.094615,0.574719,-2.159659,2.234822,0.07219229,-11.4151
191.5000,0.094665,0.574216,-2.158305,2.233384,0.07213179,-11.4187
191.6000,0.094714,0.573713,-2.156951,2.231947,0.07207138,-11.4224
191.7000,0.094764,0.573211,-2.155599,2.230511,0.07201106,-11.4260
191.8000,0.094813,0.572710,-2.154248,2.229076,0.07195082,-11.4296
191.9000,0.094863,0.572209,-2.152897,2.227642,0.07189067,-11.4333
192.0000,0.094912,0.571709,-2.151548,2.226210,0.07183060,-11.4369
192.1000,0.094961,0.571210,-2.150200,2.224779,0.07177062,-11.4405
192.2000,0.095011,0.570712,-2.148853,2.223349,0.07171073,-11.4442
192.3000,0.095060,0.570215,-2.147507,2.221921,0.07165092,-11.4478
192.4000,0.095110,0.569718,-2.146162,2.220493,0.07159119,-11.4514
192.5000,0.095159,0.569222,-2.144818,2.219067,0.07153155,-11.4550
192.6000,0.095209,0.568726,-2.143476,2.217642,0.07147200,-11.4586
192.7000,0.095258,0.568232,-2.142134,2.216219,0.07141253,-11.4623
192.8000,0.095307,0.567738,-2.140793,2.214796,0.07135314,-11.4659
192.9000,0.095357,0.567245,-2.139454,2.213375,0.07129384,-11.4695
193.0000,0.095406,0.566752,-2.138115,2.211955,0.07123462,-11.4731
193.1000,0.095456,0.566261,-2.136778,2.210536,0.07117549,-11.4767
193.2000,0.095505,0.565770,-2.135441,2.209118,0.07111644,-11.4803
193.3000,0.095555,0.565280,-2.134106,2.207702,0.07105747,-11.4839
193.4000,0.095604,0.564790,-2.132771,2.206287,0.07099859,-11.4875
193.5000,0.095654,0.564302,-2.131438,2.204873,0.07093979,-11.4911
193.6000,0.095703,0.563814,-2.130106,2.203460,0.07088107,-11.4947
193.7000,0.095752,0.563326,-2.128774,2.202048,0.07082244,-11.4983
193.8000,0.095802,0.562840,-2.127444,2.200638,0.07076389,-11.5019
193.9000,0.095851,0.562354,-2.126115,2.199229,0.07070542,-11.5055
194.0000,0.095901,0.561869,-2.124787,2.197821,0.07064704,-11.5091
194.1000,0.095950,0.561385,-2.123460,2.196414,0.07058874,-11.5126
194.2000,0.096000,0.560901,-2.122133,2.195008,0.07053052,-11.5162
194.3000,0.096049,0.560418,-2.120808,2.193604,0.07047238,-11.5198
194.4000,0.096098,0.559936,-2.119484,2.192200,0.07041432,-11.5234
194.5000,0.096148,0.559454,-2.118161,2.190798,0.07035635,-11.5270
194.6000,0.096197,0.558974,-2.116839,2.189397,0.07029846,-11.5305
194.7000,0.096247,0.558494,-2.115518,2.187998,0.07024065,-11.5341
194.8000,0.096296,0.558014,-2.114199,2.186599,0.07018292,-11.5377
194.9000,0.096346,0.557536,-2.112880,2.185202,0.07012527,-11.5413
195.0000,0.096395,0.557058,-2.111562,2.183805,0.07006770,-11.5448
195.1000,0.096444,0.556580,-2.110245,2.182410,0.07001022,-11.5484
195.2000,0.096494,0.556104,-2.108929,2.181017,0.06995281,-11.5519
195.3000,0.096543,0.555628,-2.107614,2.179624,0.06989549,-11.5555
195.4000,0.096593,0.555153,-2.106301,2.178232,0.06983825,-11.5591
195.5000,0.096642,0.554679,-2.104988,2.176842,0.06978108,-11.5626
195.6000,0.096692,0.554205,-2.103676,2.175453,0.06972400,-11.5662
195.7000,0.096741,0.553732,-2.102365,2.174065,0.06966700,-11.5697
195.8000,0.096790,0.553260,-2.101055,2.172678,0.06961008,-11.5733
195.9000,0.096840,0.552788,-2.099747,2.171292,0.06955323,-11.5768
196.0000,0.096889,0.552317,-2.098439,2.169908,0.06949647,-11.5804
196.1000,0.096939,0.551847,-2.097132,2.168525,0.06943979,-11.5839
196.2000,0.096988,0.551377,-2.095827,2.167142,0.06938318,-11.5875
196.3000,0.097038,0.550908,-2.094522,2.165761,0.06932666,-11.5910
196.4000,0.097087,0.550440,-2.093218,2.164381,0.06927021,-11.5945
196.5000,0.097137,0.549973,-2.091916,2.163003,0.06921385,-11.5981
196.6000,0.097186,0.549506,-2.090614,2.161625,0.06915756,-11.6016
196.7000,0.097235,0.549040,-2.089313,2.160249,0.06910135,-11.6051
196.8000,0.097285,0.548575,-2.088013,2.158873,0.06904522,-11.6087
196.9000,0.097334,0.548110,-2.086715,2.157499,0.06898917,-11.6122
197.0000,0.097384,0.547646,-2.085417,2.156126,0.06893320,-11.6157
197.1000,0.097433,0.547182,-2.084120,2.154754,0.06887730,-11.6192
197.2000,0.097483,0.546720,-2.082825,2.153384,0.06882149,-11.6228
197.3000,0.097532,0.546258,-2.081530,2.152014,0.06876575,-11.6263
197.4000,0.097581,0.545796,-2.080236,2.150646,0.06871009,-11.6298
197.5000,0.097631,0.545336,-2.078944,2.149278,0.06865450,-11.6333
197.6000,0.097680,0.544876,-2.077652,2.147912,0.06859900,-11.6368
197.7000,0.097730,0.544417,-2.076361,2.146547,0.06854357,-11.6403
197.8000,0.097779,0.543958,-2.075071,2.145183,0.06848822,-11.6438
197.9000,0.097829,0.543500,-2.073782,2.143820,0.06843295,-11.6473
198.0000,0.097878,0.543043,-2.072495,2.142459,0.06837775,-11.6509
198.1000,0.097927,0.542586,-2.071208,2.141098,0.06832263,-11.6544
198.2000,0.097977,0.542130,-2.069922,2.139739,0.06826758,-11.6579
198.3000,0.098026,0.541675,-2.068637,2.138381,0.06821262,-11.6614
198.4000,0.098076,0.541220,-2.067353,2.137023,0.06815773,-11.6648
198.5000,0.098125,0.540766,-2.066070,2.135667,0.06810291,-11.6683
198.6000,0.098175,0.540313,-2.064788,2.134312,0.06804817,-11.6718
198.7000,0.098224,0.539860,-2.063508,2.132959,0.06799351,-11.6753
198.8000,0.098273,0.539408,-2.062228,2.131606,0.06793893,-11.6788
198.9000,0.098323,0.538957,-2.060949,2.130254,0.06788442,-11.6823
199.0000,0.098372,0.538506,-2.059671,2.128904,0.06782998,-11.6858
199.1000,0.098422,0.538056,-2.058393,2.127555,0.06777562,-11.6893
199.2000,0.098471,0.537607,-2.057117,2.126206,0.06772134,-11.6927
199.3000,0.098521,0.537158,-2.055842,2.124859,0.06766713,-11.6962
199.4000,0.098570,0.536710,-2.054568,2.123513,0.06761300,-11.6997
199.5000,0.098620,0.536263,-2.053295,2.122168,0.06755894,-11.7032
199.6000,0.098669,0.535816,-2.052023,2.120824,0.06750495,-11.7066
199.7000,0.098718,0.535370,-2.050751,2.119482,0.06745105,-11.7101
199.8000,0.098768,0.534925,-2.049481,2.118140,0.06739721,-11.7136
199.9000,0.098817,0.534480,-2.048212,2.116799,0.06734345,-11.7170
200.0000,0.098867,0.534036,-2.046943,2.115460,0.06728977,-11.7205
