L_mm,r_abs,contrast_dB,contrast_linear,n_mode,S_mid
9.8040,0.7364,16.3695,43.3459,10,0.736279
9.9246,0.7364,16.3695,43.3464,10,0.736280
10.0452,0.7364,16.3696,43.3469,10,0.736281
10.1658,0.7364,16.3696,43.3473,10,0.736282
10.2864,0.7364,16.3697,43.3478,10,0.736284
10.4070,0.7364,16.3697,43.3482,10,0.736285
10.5276,0.7364,16.3690,43.3410,11,0.736266
10.6482,0.7364,16.3690,43.3415,11,0.736267
10.7688,0.7364,16.3691,43.3420,11,0.736268
10.8894,0.7364,16.3691,43.3424,11,0.736269
11.0101,0.7364,16.3692,43.3429,11,0.736271
11.1307,0.7364,16.3692,43.3434,11,0.736272
11.2513,0.7364,16.3693,43.3438,11,0.736273
11.3719,0.7364,16.3693,43.3442,11,0.736274
11.4925,0.7364,16.3694,43.3447,11,0.736275
11.6131,0.7364,16.3686,43.3375,12,0.736256
11.7337,0.7364,16.3687,43.3380,12,0.736258
11.8543,0.7364,16.3687,43.3385,12,0.736259
11.9749,0.7364,16.3688,43.3389,12,0.736260
12.0955,0.7364,16.3688,43.3394,12,0.736261
12.2161,0.7364,16.3689,43.3398,12,0.736263
12.3367,0.7364,16.3689,43.3403,12,0.736264
12.4573,0.7364,16.3690,43.3407,12,0.736265
12.5779,0.7364,16.3682,43.3335,13,0.736246
12.6985,0.7364,16.3683,43.3340,13,0.736247
12.8191,0.7364,16.3683,43.3345,13,0.736248
12.9397,0.7364,16.3684,43.3350,13,0.736250
13.0603,0.7364,16.3684,43.3354,13,0.736251
13.1809,0.7364,16.3685,43.3359,13,0.736252
13.3015,0.7364,16.3685,43.3363,13,0.736253
13.4221,0.7364,16.3686,43.3368,13,0.736254
13.5427,0.7364,16.3678,43.3296,14,0.736235
13.6633,0.7364,16.3679,43.3301,14,0.736237
13.7839,0.7364,16.3679,43.3305,14,0.736238
13.9045,0.7364,16.3680,43.3310,14,0.736239
14.0251,0.7364,16.3680,43.3315,14,0.736240
14.1457,0.7364,16.3681,43.3319,14,0.736242
14.2663,0.7364,16.3681,43.3324,14,0.736243
14.3869,0.7364,16.3682,43.3328,14,0.736244
14.5075,0.7364,16.3674,43.3256,15,0.736225
14.6281,0.7364,16.3675,43.3261,15,0.736226
14.7487,0.7364,16.3675,43.3266,15,0.736228
14.8693,0.7364,16.3676,43.3270,15,0.736229
14.9899,0.7364,16.3676,43.3275,15,0.736230
15.1106,0.7364,16.3677,43.3280,15,0.736231
15.2312,0.7364,16.3677,43.3284,15,0.736232
15.3518,0.7364,16.3678,43.3289,15,0.736234
15.4724,0.7364,16.3678,43.3293,15,0.736235
15.5930,0.7364,16.3671,43.3221,16,0.736216
15.7136,0.7364,16.3671,43.3226,16,0.736217
15.8342,0.7364,16.3672,43.3231,16,0.736218
15.9548,0.7364,16.3672,43.3235,16,0.736220
16.0754,0.7364,16.3673,43.3240,16,0.736221
16.1960,0.7364,16.3673,43.3245,16,0.736222
16.3166,0.7364,16.3674,43.3249,16,0.736223
16.4372,0.7364,16.3674,43.3253,16,0.736224
16.5578,0.7364,16.3667,43.3181,17,0.736205
16.6784,0.7364,16.3667,43.3186,17,0.736207
16.7990,0.7364,16.3668,43.3191,17,0.736208
16.9196,0.7364,16.3668,43.3196,17,0.736209
17.0402,0.7364,16.3669,43.3200,17,0.736210
17.1608,0.7364,16.3669,43.3205,17,0.736211
17.2814,0.7364,16.3670,43.3209,17,0.736213
17.4020,0.7364,16.3670,43.3214,17,0.736214
17.5226,0.7364,16.3663,43.3142,18,0.736195
17.6432,0.7364,16.3663,43.3147,18,0.736196
17.7638,0.7364,16.3664,43.3151,18,0.736197
17.8844,0.7364,16.3664,43.3156,18,0.736199
18.0050,0.7364,16.3665,43.3161,18,0.736200
18.1256,0.7364,16.3665,43.3165,18,0.736201
18.2462,0.7364,16.3666,43.3170,18,0.736202
18.3668,0.7364,16.3666,43.3174,18,0.736203
18.4874,0.7364,16.3667,43.3179,18,0.736205
18.6080,0.7364,16.3660,43.3107,19,0.736186
18.7286,0.7364,16.3660,43.3112,19,0.736187
18.8492,0.7364,16.3660,43.3116,19,0.736188
18.9698,0.7364,16.3661,43.3121,19,0.736189
19.0905,0.7364,16.3661,43.3126,19,0.736191
19.2111,0.7364,16.3662,43.3130,19,0.736192
19.3317,0.7364,16.3662,43.3135,19,0.736193
19.4523,0.7364,16.3663,43.3139,19,0.736194
19.5729,0.7364,16.3656,43.3067,20,0.736175
19.6935,0.7364,16.3656,43.3072,20,0.736176
19.8141,0.7364,16.3656,43.3077,20,0.736178
19.9347,0.7364,16.3657,43.3082,20,0.736179
20.0553,0.7364,16.3657,43.3086,20,0.736180
20.1759,0.7364,16.3658,43.3091,20,0.736181
20.2965,0.7364,16.3658,43.3095,20,0.736182
20.4171,0.7364,16.3659,43.3100,20,0.736184
20.5377,0.7364,16.3652,43.3028,21,0.736165
20.6583,0.7364,16.3652,43.3032,21,0.736166
20.7789,0.7364,16.3653,43.3037,21,0.736167
20.8995,0.7364,16.3653,43.3042,21,0.736168
21.0201,0.7364,16.3653,43.3047,21,0.736170
21.1407,0.7364,16.3654,43.3051,21,0.736171
21.2613,0.7364,16.3654,43.3056,21,0.736172
21.3819,0.7364,16.3655,43.3060,21,0.736173
21.5025,0.7364,16.3648,43.2988,22,0.736154
21.6231,0.7364,16.3648,43.2993,22,0.736155
21.7437,0.7364,16.3649,43.2998,22,0.736157
21.8643,0.7364,16.3649,43.3002,22,0.736158
21.9849,0.7364,16.3649,43.3007,22,0.736159
22.1055,0.7364,16.3650,43.3012,22,0.736160
22.2261,0.7364,16.3650,43.3016,22,0.736162
22.3467,0.7364,16.3651,43.3021,22,0.736163
22.4673,0.7364,16.3651,43.3025,22,0.736164
22.5879,0.7364,16.3644,43.2953,23,0.736145
22.7085,0.7364,16.3645,43.2958,23,0.736146
22.8291,0.7364,16.3645,43.2963,23,0.736147
22.9497,0.7364,16.3646,43.2967,23,0.736149
23.0704,0.7364,16.3646,43.2972,23,0.736150
23.1910,0.7364,16.3646,43.2976,23,0.736151
23.3116,0.7364,16.3647,43.2981,23,0.736152
23.4322,0.7364,16.3647,43.2985,23,0.736153
23.5528,0.7364,16.3640,43.2914,24,0.736134
23.6734,0.7364,16.3641,43.2918,24,0.736136
23.7940,0.7364,16.3641,43.2923,24,0.736137
23.9146,0.7364,16.3642,43.2928,24,0.736138
24.0352,0.7364,16.3642,43.2932,24,0.736139
24.1558,0.7364,16.3642,43.2937,24,0.736141
24.2764,0.7364,16.3643,43.2941,24,0.736142
24.3970,0.7364,16.3643,43.2946,24,0.736143
24.5176,0.7364,16.3636,43.2874,25,0.736124
24.6382,0.7364,16.3637,43.2879,25,0.736125
24.7588,0.7364,16.3637,43.2883,25,0.736126
24.8794,0.7364,16.3638,43.2888,25,0.736128
25.0000,0.7364,16.3638,43.2893,25,0.736129
1.0000,0.7388,16.4668,44.3285,1,0.738834
1.1206,0.7388,16.4669,44.3289,1,0.738835
1.2412,0.7388,16.4669,44.3293,1,0.738836
1.3618,0.7388,16.4669,44.3296,1,0.738837
1.4824,0.7388,16.4670,44.3298,1,0.738837
1.6030,0.7388,16.4663,44.3226,2,0.738819
1.7236,0.7388,16.4663,44.3233,2,0.738821
1.8442,0.7388,16.4664,44.3239,2,0.738822
1.9648,0.7388,16.4664,44.3244,2,0.738824
2.0854,0.7388,16.4665,44.3249,2,0.738825
2.2060,0.7388,16.4665,44.3253,2,0.738826
2.3266,0.7388,16.4666,44.3257,2,0.738827
2.4472,0.7388,16.4666,44.3260,2,0.738828
2.5678,0.7388,16.4659,44.3186,3,0.738809
2.6884,0.7388,16.4659,44.3192,3,0.738810
2.8090,0.7388,16.4660,44.3198,3,0.738812
2.9296,0.7388,16.4660,44.3203,3,0.738813
3.0503,0.7388,16.4661,44.3208,3,0.738814
3.1709,0.7388,16.4661,44.3212,3,0.738815
3.2915,0.7388,16.4662,44.3216,3,0.738816
3.4121,0.7388,16.4662,44.3220,3,0.738817
3.5327,0.7388,16.4655,44.3145,4,0.738798
3.6533,0.7388,16.4655,44.3151,4,0.738800
3.7739,0.7388,16.4656,44.3157,4,0.738801
3.8945,0.7388,16.4656,44.3162,4,0.738802
4.0151,0.7388,16.4657,44.3167,4,0.738804
4.1357,0.7388,16.4657,44.3171,4,0.738805
4.2563,0.7388,16.4658,44.3176,4,0.738806
4.3769,0.7388,16.4658,44.3180,4,0.738807
4.4975,0.7388,16.4658,44.3184,4,0.738808
4.6181,0.7388,16.4651,44.3110,5,0.738789
4.7387,0.7388,16.4652,44.3116,5,0.738791
4.8593,0.7388,16.4652,44.3121,5,0.738792
4.9799,0.7388,16.4653,44.3126,5,0.738793
5.1005,0.7388,16.4653,44.3131,5,0.738794
5.2211,0.7388,16.4654,44.3135,5,0.738796
5.3417,0.7388,16.4654,44.3139,5,0.738797
5.4623,0.7388,16.4654,44.3143,5,0.738798
5.5829,0.7388,16.4647,44.3069,6,0.738779
5.7035,0.7388,16.4648,44.3075,6,0.738780
5.8241,0.7388,16.4648,44.3080,6,0.738781
5.9447,0.7388,16.4649,44.3085,6,0.738783
6.0653,0.7388,16.4649,44.3090,6,0.738784
6.1859,0.7388,16.4650,44.3094,6,0.738785
6.3065,0.7388,16.4650,44.3099,6,0.738786
6.4271,0.7388,16.4650,44.3103,6,0.738787
6.5477,0.7388,16.4643,44.3028,7,0.738768
6.6683,0.7388,16.4644,44.3034,7,0.738770
6.7889,0.7388,16.4644,44.3039,7,0.738771
6.9095,0.7388,16.4645,44.3044,7,0.738772
7.0302,0.7388,16.4645,44.3049,7,0.738773
7.1508,0.7388,16.4646,44.3053,7,0.738775
7.2714,0.7388,16.4646,44.3058,7,0.738776
7.3920,0.7388,16.4646,44.3062,7,0.738777
7.5126,0.7388,16.4639,44.2987,8,0.738758
7.6332,0.7388,16.4640,44.2993,8,0.738759
7.7538,0.7388,16.4640,44.2998,8,0.738760
7.8744,0.7388,16.4641,44.3003,8,0.738762
7.9950,0.7388,16.4641,44.3008,8,0.738763
8.1156,0.7388,16.4642,44.3012,8,0.738764
8.2362,0.7388,16.4642,44.3017,8,0.738765
8.3568,0.7388,16.4642,44.3021,8,0.738766
8.4774,0.7388,16.4643,44.3026,8,0.738768
8.5980,0.7388,16.4636,44.2951,9,0.738749
8.7186,0.7388,16.4636,44.2957,9,0.738750
8.8392,0.7388,16.4637,44.2962,9,0.738751
8.9598,0.7388,16.4637,44.2967,9,0.738752
9.0804,0.7388,16.4638,44.2971,9,0.738754
9.2010,0.7388,16.4638,44.2976,9,0.738755
9.3216,0.7388,16.4638,44.2980,9,0.738756
9.4422,0.7388,16.4639,44.2985,9,0.738757
9.5628,0.7388,16.4632,44.2910,10,0.738738
9.6834,0.7388,16.4632,44.2916,10,0.738739
9.8040,0.7388,16.4633,44.2921,10,0.738741
9.9246,0.7388,16.4633,44.2926,10,0.738742
10.0452,0.7388,16.4634,44.2930,10,0.738743
10.1658,0.7388,16.4634,44.2935,10,0.738744
10.2864,0.7388,16.4634,44.2940,10,0.738745
10.4070,0.7388,16.4635,44.2944,10,0.738747
10.5276,0.7388,16.4628,44.2869,11,0.738728
10.6482,0.7388,16.4628,44.2875,11,0.738729
10.7688,0.7388,16.4629,44.2880,11,0.738730
10.8894,0.7388,16.4629,44.2885,11,0.738731
11.0101,0.7388,16.4630,44.2889,11,0.738733
11.1307,0.7388,16.4630,44.2894,11,0.738734
11.2513,0.7388,16.4630,44.2899,11,0.738735
11.3719,0.7388,16.4631,44.2903,11,0.738736
11.4925,0.7388,16.4631,44.2908,11,0.738737
11.6131,0.7388,16.4624,44.2834,12,0.738718
11.7337,0.7388,16.4625,44.2839,12,0.738720
11.8543,0.7388,16.4625,44.2843,12,0.738721
11.9749,0.7388,16.4626,44.2848,12,0.738722
12.0955,0.7388,16.4626,44.2853,12,0.738723
12.2161,0.7388,16.4626,44.2858,12,0.738725
12.3367,0.7388,16.4627,44.2862,12,0.738726
12.4573,0.7388,16.4627,44.2867,12,0.738727
12.5779,0.7388,16.4620,44.2792,13,0.738708
12.6985,0.7388,16.4621,44.2798,13,0.738709
12.8191,0.7388,16.4621,44.2802,13,0.738710
12.9397,0.7388,16.4621,44.2807,13,0.738712
13.0603,0.7388,16.4622,44.2812,13,0.738713
13.1809,0.7388,16.4622,44.2817,13,0.738714
13.3015,0.7388,16.4623,44.2821,13,0.738715
13.4221,0.7388,16.4623,44.2826,13,0.738716
13.5427,0.7388,16.4616,44.2751,14,0.738697
13.6633,0.7388,16.4616,44.2757,14,0.738699
13.7839,0.7388,16.4617,44.2761,14,0.738700
13.9045,0.7388,16.4617,44.2766,14,0.738701
14.0251,0.7388,16.4618,44.2771,14,0.738702
14.1457,0.7388,16.4618,44.2776,14,0.738704
14.2663,0.7388,16.4619,44.2781,14,0.738705
14.3869,0.7388,16.4619,44.2785,14,0.738706
14.5075,0.7388,16.4612,44.2710,15,0.738687
14.6281,0.7388,16.4612,44.2715,15,0.738688
14.7487,0.7388,16.4613,44.2720,15,0.738689
14.8693,0.7388,16.4613,44.2725,15,0.738691
14.9899,0.7388,16.4614,44.2730,15,0.738692
15.1106,0.7388,16.4614,44.2735,15,0.738693
15.2312,0.7388,16.4615,44.2740,15,0.738694
15.3518,0.7388,16.4615,44.2744,15,0.738695
15.4724,0.7388,16.4616,44.2749,15,0.738697
15.5930,0.7388,16.4608,44.2674,16,0.738678
15.7136,0.7388,16.4609,44.2679,16,0.738679
15.8342,0.7388,16.4609,44.2684,16,0.738680
15.9548,0.7388,16.4610,44.2689,16,0.738681
16.0754,0.7388,16.4610,44.2694,16,0.738683
16.1960,0.7388,16.4611,44.2699,16,0.738684
16.3166,0.7388,16.4611,44.2703,16,0.738685
16.4372,0.7388,16.4612,44.2708,16,0.738686
16.5578,0.7388,16.4604,44.2633,17,0.738667
16.6784,0.7388,16.4605,44.2638,17,0.738668
16.7990,0.7388,16.4605,44.2643,17,0.738670
16.9196,0.7388,16.4606,44.2648,17,0.738671
17.0402,0.7388,16.4606,44.2653,17,0.738672
17.1608,0.7388,16.4607,44.2658,17,0.738673
17.2814,0.7388,16.4607,44.2662,17,0.738674
17.4020,0.7388,16.4608,44.2667,17,0.738676
17.5226,0.7388,16.4600,44.2592,18,0.738656
17.6432,0.7388,16.4601,44.2597,18,0.738658
17.7638,0.7388,16.4601,44.2602,18,0.738659
17.8844,0.7388,16.4602,44.2607,18,0.738660
18.0050,0.7388,16.4602,44.2612,18,0.738661
18.1256,0.7388,16.4603,44.2617,18,0.738663
18.2462,0.7388,16.4603,44.2621,18,0.738664
18.3668,0.7388,16.4604,44.2626,18,0.738665
18.4874,0.7388,16.4604,44.2631,18,0.738666
18.6080,0.7388,16.4597,44.2556,19,0.738647
18.7286,0.7388,16.4597,44.2561,19,0.738648
18.8492,0.7388,16.4598,44.2566,19,0.738650
18.9698,0.7388,16.4598,44.2571,19,0.738651
19.0905,0.7388,16.4599,44.2576,19,0.738652
19.2111,0.7388,16.4599,44.2581,19,0.738653
19.3317,0.7388,16.4600,44.2585,19,0.738655
19.4523,0.7388,16.4600,44.2590,19,0.738656
19.5729,0.7388,16.4593,44.2515,20,0.738637
19.6935,0.7388,16.4593,44.2520,20,0.738638
19.8141,0.7388,16.4594,44.2525,20,0.738639
19.9347,0.7388,16.4594,44.2530,20,0.738640
20.0553,0.7388,16.4595,44.2535,20,0.738642
20.1759,0.7388,16.4595,44.2540,20,0.738643
20.2965,0.7388,16.4596,44.2544,20,0.738644
20.4171,0.7388,16.4596,44.2549,20,0.738645
20.5377,0.7388,16.4589,44.2475,21,0.738626
20.6583,0.7388,16.4589,44.2479,21,0.738627
20.7789,0.7388,16.4590,44.2484,21,0.738629
20.8995,0.7388,16.4590,44.2489,21,0.738630
21.0201,0.7388,16.4591,44.2494,21,0.738631
21.1407,0.7388,16.4591,44.2499,21,0.738632
21.2613,0.7388,16.4592,44.2503,21,0.738634
21.3819,0.7388,16.4592,44.2508,21,0.738635
21.5025,0.7388,16.4585,44.2434,22,0.738616
21.6231,0.7388,16.4585,44.2439,22,0.738617
21.7437,0.7388,16.4586,44.2443,22,0.738618
21.8643,0.7388,16.4586,44.2448,22,0.738619
21.9849,0.7388,16.4587,44.2453,22,0.738621
22.1055,0.7388,16.4587,44.2458,22,0.738622
22.2261,0.7388,16.4588,44.2463,22,0.738623
22.3467,0.7388,16.4588,44.2467,22,0.738624
22.4673,0.7388,16.4589,44.2472,22,0.738625
22.5879,0.7388,16.4581,44.2398,23,0.738606
22.7085,0.7388,16.4582,44.2402,23,0.738608
22.8291,0.7388,16.4582,44.2407,23,0.738609
22.9497,0.7388,16.4583,44.2412,23,0.738610
23.0704,0.7388,16.4583,44.2417,23,0.738611
23.1910,0.7388,16.4584,44.2422,23,0.738613
23.3116,0.7388,16.4584,44.2426,23,0.738614
23.4322,0.7388,16.4585,44.2431,23,0.738615
23.5528,0.7388,16.4577,44.2357,24,0.738596
23.6734,0.7388,16.4578,44.2362,24,0.738597
23.7940,0.7388,16.4578,44.2366,24,0.738598
23.9146,0.7388,16.4579,44.2371,24,0.738600
24.0352,0.7388,16.4579,44.2376,24,0.738601
24.1558,0.7388,16.4580,44.2381,24,0.738602
24.2764,0.7388,16.4580,44.2385,24,0.738603
24.3970,0.7388,16.4581,44.2390,24,0.738604
24.5176,0.7388,16.4573,44.2316,25,0.738585
24.6382,0.7388,16.4574,44.2321,25,0.738587
24.7588,0.7388,16.4574,44.2325,25,0.738588
24.8794,0.7388,16.4575,44.2330,25,0.738589
25.0000,0.7388,16.4575,44.2335,25,0.738590
1.0000,0.7413,16.5614,45.3044,1,0.741296
1.1206,0.7413,16.5614,45.3048,1,0.741297
1.2412,0.7413,16.5615,45.3052,1,0.741298
1.3618,0.7413,16.5615,45.3055,1,0.741299
1.4824,0.7413,16.5615,45.3057,1,0.741300
1.6030,0.7413,16.5608,45.2983,2,0.741281
1.7236,0.7413,16.5609,45.2990,2,0.741283
1.8442,0.7413,16.5609,45.2996,2,0.741284
1.9648,0.7413,16.5610,45.3001,2,0.741286
2.0854,0.7413,16.5610,45.3006,2,0.741287
2.2060,0.7413,16.5611,45.3011,2,0.741288
2.3266,0.7413,16.5611,45.3014,2,0.741289
2.4472,0.7413,16.5612,45.3018,2,0.741290
2.5678,0.7413,16.5604,45.2941,3,0.741271
2.6884,0.7413,16.5605,45.2948,3,0.741272
2.8090,0.7413,16.5605,45.2954,3,0.741274
2.9296,0.7413,16.5606,45.2959,3,0.741275
3.0503,0.7413,16.5606,45.2964,3,0.741276
3.1709,0.7413,16.5607,45.2969,3,0.741278
3.2915,0.7413,16.5607,45.2973,3,0.741279
3.4121,0.7413,16.5608,45.2977,3,0.741280
3.5327,0.7413,16.5600,45.2899,4,0.741260
3.6533,0.7413,16.5601,45.2905,4,0.741262
3.7739,0.7413,16.5601,45.2911,4,0.741263
3.8945,0.7413,16.5602,45.2916,4,0.741265
4.0151,0.7413,16.5602,45.2922,4,0.741266
4.1357,0.7413,16.5603,45.2926,4,0.741267
4.2563,0.7413,16.5603,45.2931,4,0.741268
4.3769,0.7413,16.5604,45.2935,4,0.741269
4.4975,0.7413,16.5604,45.2939,4,0.741270
4.6181,0.7413,16.5597,45.2863,5,0.741251
4.7387,0.7413,16.5597,45.2869,5,0.741253
4.8593,0.7413,16.5598,45.2874,5,0.741254
4.9799,0.7413,16.5598,45.2879,5,0.741255
5.1005,0.7413,16.5599,45.2884,5,0.741257
5.2211,0.7413,16.5599,45.2889,5,0.741258
5.3417,0.7413,16.5600,45.2893,5,0.741259
5.4623,0.7413,16.5600,45.2897,5,0.741260
5.5829,0.7413,16.5593,45.2821,6,0.741241
5.7035,0.7413,16.5593,45.2826,6,0.741242
5.8241,0.7413,16.5594,45.2832,6,0.741244
5.9447,0.7413,16.5594,45.2837,6,0.741245
6.0653,0.7413,16.5595,45.2842,6,0.741246
6.1859,0.7413,16.5595,45.2846,6,0.741247
6.3065,0.7413,16.5596,45.2851,6,0.741248
6.4271,0.7413,16.5596,45.2855,6,0.741249
6.5477,0.7413,16.5589,45.2778,7,0.741230
6.6683,0.7413,16.5589,45.2784,7,0.741232
6.7889,0.7413,16.5590,45.2789,7,0.741233
6.9095,0.7413,16.5590,45.2794,7,0.741234
7.0302,0.7413,16.5591,45.2799,7,0.741236
7.1508,0.7413,16.5591,45.2804,7,0.741237
7.2714,0.7413,16.5591,45.2809,7,0.741238
7.3920,0.7413,16.5592,45.2813,7,0.741239
7.5126,0.7413,16.5584,45.2736,8,0.741220
7.6332,0.7413,16.5585,45.2741,8,0.741221
7.7538,0.7413,16.5586,45.2747,8,0.741222
7.8744,0.7413,16.5586,45.2752,8,0.741224
7.9950,0.7413,16.5587,45.2757,8,0.741225
8.1156,0.7413,16.5587,45.2762,8,0.741226
8.2362,0.7413,16.5587,45.2766,8,0.741227
8.3568,0.7413,16.5588,45.2771,8,0.741228
8.4774,0.7413,16.5588,45.2776,8,0.741230
8.5980,0.7413,16.5581,45.2699,9,0.741211
8.7186,0.7413,16.5581,45.2704,9,0.741212
8.8392,0.7413,16.5582,45.2709,9,0.741213
8.9598,0.7413,16.5582,45.2714,9,0.741214
9.0804,0.7413,16.5583,45.2719,9,0.741216
9.2010,0.7413,16.5583,45.2724,9,0.741217
9.3216,0.7413,16.5584,45.2729,9,0.741218
9.4422,0.7413,16.5584,45.2733,9,0.741219
9.5628,0.7413,16.5577,45.2656,10,0.741200
9.6834,0.7413,16.5577,45.2662,10,0.741201
9.8040,0.7413,16.5578,45.2667,10,0.741203
9.9246,0.7413,16.5578,45.2672,10,0.741204
10.0452,0.7413,16.5579,45.2677,10,0.741205
10.1658,0.7413,16.5579,45.2682,10,0.741206
10.2864,0.7413,16.5580,45.2687,10,0.741207
10.4070,0.7413,16.5580,45.2691,10,0.741209
10.5276,0.7413,16.5573,45.2614,11,0.741189
10.6482,0.7413,16.5573,45.2619,11,0.741191
10.7688,0.7413,16.5574,45.2625,11,0.741192
10.8894,0.7413,16.5574,45.2630,11,0.741193
11.0101,0.7413,16.5575,45.2635,11,0.741195
11.1307,0.7413,16.5575,45.2640,11,0.741196
11.2513,0.7413,16.5576,45.2644,11,0.741197
11.3719,0.7413,16.5576,45.2649,11,0.741198
11.4925,0.7413,16.5577,45.2654,11,0.741199
11.6131,0.7413,16.5569,45.2577,12,0.741180
11.7337,0.7413,16.5570,45.2582,12,0.741181
11.8543,0.7413,16.5570,45.2587,12,0.741183
11.9749,0.7413,16.5571,45.2592,12,0.741184
12.0955,0.7413,16.5571,45.2597,12,0.741185
12.2161,0.7413,16.5572,45.2602,12,0.741186
12.3367,0.7413,16.5572,45.2607,12,0.741188
12.4573,0.7413,16.5573,45.2611,12,0.741189
12.5779,0.7413,16.5565,45.2535,13,0.741170
12.6985,0.7413,16.5566,45.2540,13,0.741171
12.8191,0.7413,16.5566,45.2545,13,0.741172
12.9397,0.7413,16.5567,45.2550,13,0.741173
13.0603,0.7413,16.5567,45.2555,13,0.741175
13.1809,0.7413,16.5568,45.2560,13,0.741176
13.3015,0.7413,16.5568,45.2564,13,0.741177
13.4221,0.7413,16.5568,45.2569,13,0.741178
13.5427,0.7413,16.5561,45.2492,14,0.741159
13.6633,0.7413,16.5562,45.2497,14,0.741160
13.7839,0.7413,16.5562,45.2502,14,0.741162
13.9045,0.7413,16.5563,45.2508,14,0.741163
14.0251,0.7413,16.5563,45.2512,14,0.741164
14.1457,0.7413,16.5564,45.2517,14,0.741165
14.2663,0.7413,16.5564,45.2522,14,0.741167
14.3869,0.7413,16.5564,45.2527,14,0.741168
14.5075,0.7413,16.5557,45.2450,15,0.741149
14.6281,0.7413,16.5558,45.2455,15,0.741150
14.7487,0.7413,16.5558,45.2460,15,0.741151
14.8693,0.7413,16.5559,45.2465,15,0.741152
14.9899,0.7413,16.5559,45.2470,15,0.741154
15.1106,0.7413,16.5559,45.2475,15,0.741155
15.2312,0.7413,16.5560,45.2480,15,0.741156
15.3518,0.7413,16.5560,45.2485,15,0.741157
15.4724,0.7413,16.5561,45.2489,15,0.741158
15.5930,0.7413,16.5553,45.2413,16,0.741139
15.7136,0.7413,16.5554,45.2418,16,0.741141
15.8342,0.7413,16.5554,45.2423,16,0.741142
15.9548,0.7413,16.5555,45.2428,16,0.741143
16.0754,0.7413,16.5555,45.2433,16,0.741144
16.1960,0.7413,16.5556,45.2438,16,0.741145
16.3166,0.7413,16.5556,45.2442,16,0.741147
16.4372,0.7413,16.5557,45.2447,16,0.741148
16.5578,0.7413,16.5549,45.2370,17,0.741129
16.6784,0.7413,16.5550,45.2375,17,0.741130
16.7990,0.7413,16.5550,45.2380,17,0.741131
16.9196,0.7413,16.5551,45.2385,17,0.741133
17.0402,0.7413,16.5551,45.2390,17,0.741134
17.1608,0.7413,16.5552,45.2395,17,0.741135
17.2814,0.7413,16.5552,45.2400,17,0.741136
17.4020,0.7413,16.5553,45.2405,17,0.741137
17.5226,0.7413,16.5545,45.2328,18,0.741118
17.6432,0.7413,16.5546,45.2333,18,0.741119
17.7638,0.7413,16.5546,45.2338,18,0.741121
17.8844,0.7413,16.5547,45.2343,18,0.741122
18.0050,0.7413,16.5547,45.2348,18,0.741123
18.1256,0.7413,16.5548,45.2353,18,0.741124
18.2462,0.7413,16.5548,45.2358,18,0.741126
18.3668,0.7413,16.5549,45.2363,18,0.741127
18.4874,0.7413,16.5549,45.2367,18,0.741128
18.6080,0.7413,16.5542,45.2291,19,0.741109
